customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST01154,Female,0,No,Yes,40,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,61.97,6676.94,No
CUST01155,Male,0,No,No,41,No,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Bank transfer,70.77,144.23,No
CUST01156,Female,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,76.7,8666.75,No
CUST01157,Male,0,No,No,39,Yes,No phone service,No,No internet service,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,50.04,384.13,No
CUST01158,Female,1,No,Yes,37,Yes,No phone service,No,No internet service,No internet service,No internet service,No,Yes,No,One year,Yes,Credit card,73.41,7159.12,No
CUST01159,Female,1,Yes,No,41,No,No,No,Yes,No,Yes,No,No internet service,Yes,Month-to-month,No,Credit card,97.33,6302.48,No
CUST01160,Female,0,Yes,No,36,No,No,No,No,No,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer,88.6,7749.55,No
CUST01161,Male,0,No,Yes,55,No,Yes,Fiber optic,No internet service,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,115.09,1173.71,Yes
CUST01162,Female,0,Yes,No,70,Yes,No phone service,No,No internet service,No,No,No,Yes,No internet service,Two year,No,Credit card,43.86,3206.75,No
CUST01163,Female,1,No,Yes,54,No,Yes,No,No internet service,Yes,No internet service,No internet service,No internet service,No,One year,Yes,Bank transfer,87.82,792.41,No
CUST01164,Male,1,Yes,Yes,53,No,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,114.97,2610.69,No
CUST01165,Female,1,No,No,21,No,No,Fiber optic,Yes,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,29.61,5491.92,No
CUST01166,Male,1,Yes,Yes,26,Yes,No phone service,DSL,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,76.19,8729.72,No
CUST01167,Female,0,No,Yes,46,Yes,Yes,DSL,No,No internet service,Yes,No,No,Yes,Two year,No,Mailed check,118.44,2303.21,No
CUST01168,Male,1,Yes,No,37,Yes,No phone service,No,No internet service,Yes,Yes,Yes,No,No,One year,No,Electronic check,26.14,3079.42,Yes
CUST01169,Male,1,Yes,Yes,38,No,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No,Two year,No,Bank transfer,56.29,3682.72,No
CUST01170,Female,0,No,No,14,No,No phone service,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card,28.5,295.23,Yes
CUST01171,Male,0,No,Yes,65,Yes,No,DSL,No,No,Yes,No,No,No internet service,One year,No,Credit card,78.58,6202.41,No
CUST01172,Male,1,Yes,Yes,60,No,No,DSL,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,105.27,1154.02,Yes
CUST01173,Male,1,Yes,No,59,No,Yes,Fiber optic,Yes,No,No internet service,No,No,No,Two year,No,Bank transfer,44.19,7908.17,Yes
CUST01174,Male,1,No,No,7,No,No,No,No internet service,No internet service,No,No internet service,Yes,No,Two year,Yes,Electronic check,40.42,3744.88,Yes
CUST01175,Male,1,Yes,No,43,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,No,No,One year,Yes,Electronic check,73.01,7870.14,No
CUST01176,Male,0,No,Yes,42,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,Yes,No,One year,Yes,Electronic check,55.54,6617.75,No
CUST01177,Female,0,Yes,No,5,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,No,One year,Yes,Credit card,102.61,7014.49,No
CUST01178,Male,1,Yes,Yes,26,No,Yes,DSL,No,Yes,No internet service,Yes,No,No,Month-to-month,No,Mailed check,33.4,3394.54,No
CUST01179,Male,1,No,No,44,Yes,No phone service,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.45,7319.76,No
CUST01180,Female,1,No,Yes,22,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No,One year,No,Mailed check,101.07,5056.91,No
CUST01181,Female,1,No,No,12,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No,No,Two year,No,Credit card,21.51,1537.77,No
CUST01182,Female,1,Yes,Yes,67,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,No,Two year,No,Bank transfer,47.85,8033.14,No
CUST01183,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,No,One year,No,Electronic check,111.36,3674.89,No
CUST01184,Female,0,Yes,Yes,24,No,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No,Two year,Yes,Mailed check,105.52,8082.46,No
CUST01185,Female,0,No,Yes,51,No,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Credit card,69.3,5191.0,No
CUST01186,Female,1,Yes,Yes,47,No,Yes,Fiber optic,No,Yes,No,No,No,No internet service,Two year,No,Credit card,74.73,481.14,Yes
CUST01187,Male,1,Yes,Yes,60,No,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,No,One year,No,Mailed check,28.08,7068.08,Yes
CUST01188,Male,0,No,No,16,No,No,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,99.98,249.46,No
CUST01189,Female,0,Yes,Yes,39,No,No phone service,DSL,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,27.64,910.42,Yes
CUST01190,Male,1,Yes,No,68,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,No,Month-to-month,Yes,Credit card,84.39,3046.72,Yes
CUST01191,Male,0,No,Yes,25,No,No phone service,DSL,No,Yes,No internet service,Yes,Yes,Yes,One year,No,Bank transfer,31.39,5687.64,No
CUST01192,Male,1,No,No,55,No,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,Two year,No,Electronic check,63.37,3862.26,No
CUST01193,Female,1,No,Yes,39,No,Yes,DSL,No,No,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,56.01,3590.49,No
CUST01194,Female,0,No,Yes,67,No,No phone service,No,No,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Credit card,61.48,3863.13,No
CUST01195,Male,0,No,No,7,No,Yes,No,No internet service,Yes,No internet service,No internet service,No,No internet service,Two year,No,Electronic check,77.74,1160.22,No
CUST01196,Female,0,No,No,72,No,Yes,No,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,One year,Yes,Credit card,34.04,6298.85,Yes
CUST01197,Male,1,No,Yes,44,No,Yes,DSL,No,No,No internet service,No internet service,No,Yes,One year,Yes,Credit card,42.31,1826.03,No
CUST01198,Male,1,No,No,16,No,Yes,Fiber optic,No internet service,No,No,No,Yes,No,One year,No,Mailed check,30.55,3926.4,No
CUST01199,Male,0,No,No,40,Yes,No,No,No internet service,No,No internet service,Yes,Yes,No internet service,One year,Yes,Mailed check,85.3,8729.33,Yes
CUST01200,Male,1,Yes,No,8,No,No,DSL,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,25.3,8351.66,No
CUST01201,Female,1,No,Yes,69,No,Yes,DSL,No internet service,Yes,No internet service,No internet service,No,No,Two year,No,Mailed check,85.84,6921.17,No
CUST01202,Female,1,No,No,23,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,117.3,7976.1,No
CUST01203,Female,0,Yes,Yes,72,No,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,108.92,6175.57,No
CUST01204,Male,1,No,No,10,No,Yes,DSL,No internet service,No,Yes,No,No,No internet service,Month-to-month,No,Bank transfer,52.62,7380.96,No
CUST01205,Female,0,Yes,No,34,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,Two year,No,Electronic check,41.47,2249.54,No
CUST01206,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,One year,No,Electronic check,116.03,4103.94,No
CUST01207,Female,1,No,No,7,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No,One year,Yes,Credit card,64.38,2599.01,No
CUST01208,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No internet service,Two year,Yes,Electronic check,55.24,361.0,No
CUST01209,Male,1,No,No,70,Yes,No,Fiber optic,Yes,No,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,32.61,2178.07,No
CUST01210,Male,0,No,No,11,No,No,DSL,Yes,Yes,No,Yes,Yes,No internet service,Two year,Yes,Electronic check,36.66,2322.31,No
CUST01211,Female,0,Yes,No,49,Yes,No phone service,No,No internet service,No,Yes,No,No internet service,Yes,One year,No,Bank transfer,94.17,6168.78,No
CUST01212,Female,1,Yes,No,23,Yes,No,DSL,No,No internet service,Yes,No,No internet service,No,One year,Yes,Mailed check,40.14,3097.27,Yes
CUST01213,Female,0,Yes,No,36,Yes,No phone service,DSL,No,Yes,No internet service,No,Yes,No,One year,Yes,Credit card,37.9,1959.47,Yes
CUST01214,Female,0,No,Yes,10,Yes,No,DSL,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,52.22,136.17,No
CUST01215,Male,0,No,Yes,58,No,Yes,DSL,Yes,Yes,No,No,No internet service,No internet service,Two year,No,Credit card,111.33,3612.8,Yes
CUST01216,Female,1,Yes,Yes,54,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer,78.94,6942.52,No
CUST01217,Female,1,No,Yes,26,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,Yes,One year,Yes,Credit card,97.5,5653.58,No
CUST01218,Male,0,No,Yes,66,No,No phone service,No,Yes,No internet service,No,No,No internet service,Yes,One year,No,Bank transfer,91.89,8080.11,Yes
CUST01219,Male,0,Yes,No,59,No,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,114.99,5173.04,Yes
CUST01220,Male,0,Yes,Yes,1,No,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Two year,No,Electronic check,89.04,449.53,Yes
CUST01221,Female,1,Yes,Yes,67,No,Yes,DSL,Yes,No,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,32.52,3932.69,No
CUST01222,Male,1,Yes,No,17,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No,No internet service,One year,Yes,Electronic check,40.21,3789.08,No
CUST01223,Male,0,Yes,Yes,19,No,Yes,DSL,No,No,No,No internet service,No,Yes,Two year,No,Mailed check,90.28,7647.55,Yes
CUST01224,Male,1,Yes,No,62,No,No phone service,DSL,No,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Mailed check,41.5,5917.78,Yes
CUST01225,Female,1,Yes,No,71,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,102.67,2407.35,No
CUST01226,Male,1,Yes,Yes,1,Yes,No,DSL,Yes,No internet service,No,No,No,No internet service,One year,No,Bank transfer,107.97,6317.27,No
CUST01227,Female,1,Yes,Yes,41,No,No,DSL,No,Yes,No internet service,Yes,No,Yes,One year,Yes,Bank transfer,61.44,7485.95,No
CUST01228,Female,0,Yes,No,27,Yes,Yes,No,No,No,Yes,No internet service,No,Yes,One year,Yes,Bank transfer,58.23,532.84,No
CUST01229,Male,1,No,No,28,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,32.08,6498.81,No
CUST01230,Male,1,No,Yes,68,Yes,No phone service,DSL,No,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,113.78,7159.55,No
CUST01231,Female,0,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer,68.71,3265.16,No
CUST01232,Male,0,No,Yes,59,No,Yes,No,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card,90.81,8562.39,Yes
CUST01233,Male,1,No,Yes,4,Yes,Yes,No,Yes,No internet service,No,No,No internet service,Yes,One year,No,Credit card,35.77,7493.03,No
CUST01234,Female,1,No,Yes,14,No,No,DSL,No internet service,No,No,No internet service,No internet service,Yes,One year,Yes,Electronic check,73.96,2382.62,No
CUST01235,Female,0,No,Yes,72,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,Two year,No,Bank transfer,97.72,3552.17,No
CUST01236,Male,0,No,No,31,No,No,No,No internet service,No internet service,No,No internet service,No internet service,No,Two year,No,Bank transfer,79.79,8175.74,No
CUST01237,Female,0,No,No,51,Yes,Yes,DSL,No,No,No,No,No internet service,Yes,One year,Yes,Bank transfer,57.99,7495.55,No
CUST01238,Male,1,Yes,Yes,36,Yes,Yes,No,No,No,Yes,No internet service,Yes,No internet service,One year,No,Electronic check,81.49,7267.38,No
CUST01239,Male,1,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,119.56,8741.91,Yes
CUST01240,Male,0,No,No,40,No,No,DSL,Yes,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Bank transfer,88.27,688.21,Yes
CUST01241,Female,1,No,No,3,No,No phone service,No,Yes,No,Yes,No,No,No internet service,Month-to-month,Yes,Credit card,70.31,582.48,No
CUST01242,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,105.54,3926.38,Yes
CUST01243,Male,1,No,No,26,Yes,Yes,No,Yes,No,No internet service,No,No,No internet service,Two year,Yes,Bank transfer,67.09,8216.03,No
CUST01244,Male,0,No,No,20,Yes,No,No,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Mailed check,65.22,4811.09,No
CUST01245,Female,0,No,Yes,59,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,75.75,8404.02,No
CUST01246,Female,1,No,Yes,63,No,No phone service,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,52.04,1414.73,No
CUST01247,Female,1,No,Yes,70,No,Yes,No,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,27.15,6640.24,No
CUST01248,Female,1,Yes,Yes,46,No,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,One year,No,Bank transfer,57.71,2915.97,No
CUST01249,Female,1,Yes,No,53,Yes,No,DSL,No,No,No,No internet service,No,No internet service,Two year,Yes,Bank transfer,93.04,6101.19,No
CUST01250,Male,1,No,No,30,No,Yes,No,Yes,Yes,Yes,Yes,No internet service,No,One year,Yes,Electronic check,68.76,3866.0,No
CUST01251,Female,1,Yes,Yes,16,No,No,No,No internet service,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,105.47,2748.28,No
CUST01252,Female,0,No,Yes,49,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,No,One year,Yes,Electronic check,38.22,7701.23,No
CUST01253,Female,1,No,No,6,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Credit card,42.21,3519.27,Yes
CUST01254,Male,0,No,Yes,27,No,Yes,No,No internet service,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,84.43,2069.82,No
CUST01255,Female,0,No,Yes,9,No,No phone service,DSL,No,Yes,No internet service,No,No,No,Two year,No,Mailed check,101.85,1376.94,Yes
CUST01256,Female,1,No,No,26,Yes,Yes,No,Yes,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Electronic check,89.55,1610.87,No
CUST01257,Male,0,No,No,12,No,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Mailed check,64.4,4711.04,No
CUST01258,Female,0,No,No,65,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Bank transfer,108.32,505.52,No
CUST01259,Male,1,No,Yes,59,No,No phone service,DSL,No internet service,No,No,Yes,Yes,No,One year,No,Bank transfer,87.55,698.77,Yes
CUST01260,Male,1,No,No,42,No,Yes,No,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card,103.48,4074.7,Yes
CUST01261,Male,1,Yes,No,68,No,No phone service,DSL,No internet service,No,No,Yes,No internet service,No,One year,Yes,Bank transfer,110.39,6313.72,No
CUST01262,Male,0,No,Yes,62,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,72.99,6208.37,No
CUST01263,Male,1,Yes,No,69,No,No phone service,No,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,78.83,8097.67,Yes
CUST01264,Female,1,Yes,Yes,64,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,86.69,4565.38,No
CUST01265,Male,1,No,Yes,66,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,117.23,1977.74,Yes
CUST01266,Male,1,Yes,Yes,53,No,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card,100.6,7208.46,No
CUST01267,Female,0,No,Yes,35,No,No,Fiber optic,No internet service,Yes,No,Yes,No,Yes,Two year,No,Bank transfer,23.49,1344.81,No
CUST01268,Male,1,No,No,70,No,Yes,No,No internet service,No internet service,Yes,No,Yes,No,Two year,Yes,Electronic check,62.92,6068.89,No
CUST01269,Female,0,No,Yes,14,Yes,No phone service,DSL,No,No,No internet service,No internet service,No internet service,No,One year,No,Mailed check,106.87,6295.52,No
CUST01270,Female,1,No,No,17,No,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No,Two year,Yes,Credit card,23.64,1756.19,Yes
CUST01271,Female,0,Yes,No,3,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Bank transfer,83.02,511.94,No
CUST01272,Male,0,Yes,No,10,Yes,No phone service,No,Yes,No internet service,No,No,No internet service,No,One year,Yes,Mailed check,114.5,1705.64,No
CUST01273,Male,0,No,No,5,No,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,51.19,7145.9,No
CUST01274,Male,1,Yes,No,50,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,One year,Yes,Credit card,92.22,7513.28,No
CUST01275,Female,0,Yes,Yes,57,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,51.15,2372.3,Yes
CUST01276,Male,1,Yes,No,59,No,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,No,Electronic check,84.0,4686.98,No
CUST01277,Male,1,No,Yes,17,Yes,Yes,DSL,No internet service,No,No internet service,No,No,No,One year,Yes,Credit card,113.65,526.23,Yes
CUST01278,Male,1,Yes,Yes,66,No,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Mailed check,56.9,1761.19,Yes
CUST01279,Female,1,Yes,Yes,16,Yes,Yes,No,No,No,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,116.02,5109.97,Yes
CUST01280,Female,1,Yes,No,33,No,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Two year,No,Bank transfer,58.22,2110.26,No
CUST01281,Male,0,No,No,29,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,59.19,477.41,No
CUST01282,Male,1,Yes,No,18,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No,No internet service,One year,Yes,Bank transfer,96.42,8007.57,No
CUST01283,Male,0,Yes,No,8,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Bank transfer,56.08,2107.11,No
CUST01284,Male,0,No,Yes,39,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,Two year,Yes,Credit card,52.78,6994.43,No
CUST01285,Female,0,Yes,No,43,No,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,Two year,No,Bank transfer,38.56,3813.23,No
CUST01286,Female,0,No,No,58,No,Yes,No,No internet service,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer,28.9,6357.8,No
CUST01287,Female,0,No,Yes,24,No,Yes,DSL,No internet service,No,No internet service,Yes,No,No,One year,Yes,Mailed check,103.77,3219.57,No
CUST01288,Female,0,No,Yes,70,No,No,DSL,No internet service,No,No,Yes,No,Yes,One year,Yes,Electronic check,67.59,5432.13,No
